doc_id,type,month.ended,text,month,article
1822,print,9/30/2021,Thousands of Afghans on U.S. Military Bases Await Resettlement,19,1820
1823,print,9/30/2021,Wrestling for Control of Afghanistan’s Holdout Province,19,1820
1824,print,9/30/2021,"Drone Attack Was a Mistake, Pentagon Says",19,1820
1825,print,9/30/2021,House Security Chief Vows No Jan. 6 Repeat,19,1820
1826,print,9/30/2021,Ministry For Women Now Houses Vice Police,19,1820
1827,print,9/30/2021,Europe Is Thrown Off Balance by U.S. Alliance With Australia,19,1820
1828,print,9/30/2021,"Surge Leaves 9,000 Migrants Crammed Under a Texas Bridge",19,1820
1829,print,9/30/2021,U.S. Drone Strike Error Tarnishes Victims Twice,19,1820
1830,print,9/30/2021,Britain Returns to Global Stage As Broker in U.S.-Australia Deal,19,1830
1831,print,9/30/2021,First Lady Chases the President’s Most Elusive Campaign Promise: Unity,19,1830
1832,print,9/30/2021,Sea of Angelas Gives Thanks  To Chancellor,19,1830
1833,print,9/30/2021,Grim New Reality for Afghan Women and Girls,19,1830
1834,print,9/30/2021,Pentagon Panel Overturns Army Judge’s Ruling on Use of Torture for Evidence,19,1830
1835,print,9/30/2021,Biden to Endorse Plan to Deliver More Vaccines to Poorer Countries,19,1830
1836,print,9/30/2021,"Big Week for U.N., With Climate, Covid and Biden’s Credibility Issues in Backdrop",19,1830
1837,print,9/30/2021,Spending Bill to Be Tied to Debt Ceiling,19,1830
1838,print,9/30/2021,Macron Takes a Big Risk By Battling With the U.S.,19,1830
1839,print,9/30/2021,U.S. to Reopen To Vaccinated From Overseas,19,1830
1840,print,9/30/2021,"Deploying to Iraq, Even as Afghan War Ends",19,1840
1841,print,9/30/2021,A Botched U.S. Drone Strike in Kabul Started With the Wrong Car,19,1840
1842,print,9/30/2021,Biden Reasserts Role of America In World Affairs,19,1840
1843,print,9/30/2021,Pakistan Unhappy as 2 Nations Cancel Visits at Last Minute ,19,1840
1844,print,9/30/2021,"Bucking the U.N., Taliban Refuse to Include Women in Afghan Government",19,1840
1845,print,9/30/2021,Biden Declared the War Over. But the Wars Go On.,19,1840
1846,print,9/30/2021,"Germany’s Far Right Has Little Support in Election, but It’s ‘Here to Stay’",19,1840
1847,print,9/30/2021,House Passage of Spending and Debt Measure Cues Senate Face-Off,19,1840
1848,print,9/30/2021,Uyghurs Fear Taliban Will Deport Them to China,19,1840
1849,print,9/30/2021,U.K. Leader Tells Jokes But Makes Little News During Visit to the U.S.,19,1840
1850,print,9/30/2021,House Backs Funding for Israel’s Iron Dome,19,1850
1851,print,9/30/2021,Friends and Foes Alike Hear Echoes of Trump In Biden Foreign Policy,19,1850
1852,print,9/30/2021,‘Spine-Chilling’ New Rules  For Media in Afghanistan,19,1850
1853,print,9/30/2021,A Desperate Evacuation of Afghan Nonprofit Workers,19,1850
1854,print,9/30/2021,How Kyiv Rescued 96 Afghans. Nerves of Steel Helped.,19,1850
1855,print,9/30/2021,"Amid Inquiry, President Condemns Border Agents Who Mistreated Haitians",19,1850
1856,print,9/30/2021,"For India’s Military, a Juggling Act on Two Fronts With Hostile Neighbors",19,1850
1857,print,9/30/2021,Who Will Speak for Afghanistan at U.N. Event?,19,1850
1858,print,9/30/2021,"Rebuking Biden, Iran’s Chief Diplomat Demands More Sanctions Relief",19,1850
1859,print,9/30/2021,"Jailed in Cuba, Deported to Albania, Hunted by China",19,1850
1860,print,9/30/2021,Myanmar Envoy Will Forgo Remarks at U.N. Assembly,19,1860
1861,print,9/30/2021,New Taliban Chancellor Bars Women From Kabul University,19,1860
1862,print,9/30/2021,"In Afghanistan Hearing, Milley Back in the Center of a Political Battle",19,1860
1863,print,9/30/2021,Fiscal Stalemate As G.O.P. Blocks A Spending Bill,19,1860
1864,print,9/30/2021,"For Democrats, a Jigsaw Puzzle and a Ticking Clock",19,1860
1865,print,9/30/2021,"Amid Tensions With U.S., Erdogan Meets With Putin to Talk Military Deals",19,1860
1866,print,9/30/2021,"Top 3 U.S. Defense Officials Face House Panel, a Day After Senate Testimony",19,1860
1867,print,9/30/2021,Democrats Seek Way to Protect Biden’s Agenda,19,1860
1868,print,9/30/2021,"At Forum Dedicated to Peace, Speeches That Exalted Ideals And Stoked Old Resentments",19,1860
1869,print,9/30/2021,Military Advised Biden to Extend Afghan Presence,19,1860
1870,print,9/30/2021,"Reduced to Rubble, a Village Struggles to Rebuild",19,1870
1871,print,9/30/2021,"As a Crisis in Afghanistan  Is Growing Dire, Aid Groups  Are Pleading for Assistance",19,1870
1872,print,9/30/2021,"Biden Strives to Be the Anti-Trump, but He Is Finding It’s Not So Easy",19,1870
